1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,COCOH,COH,CO,Eads (Ry),Eads (eV)
4,11,4,11,4,11,4,11,4,11,5,11,5,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.73037328,-45.93913956,-44.85,0.05876628,0.800
4,11,4,11,5,11,4,11,4,11,4,11,5,11,4,11,5,11,5,11,5,11,4,11,4,11,-90.69556213,-45.92473979,-44.85,0.07917766,1.077
4,11,5,11,5,11,5,11,5,11,4,11,4,11,4,11,4,11,5,11,4,11,4,11,4,11,-90.72667623,-45.94755755,-44.85,0.07088132,0.964
4,11,4,11,4,11,5,11,4,11,5,11,5,11,5,11,4,11,5,11,4,11,5,11,4,11,-90.70834949,-45.95602981,-44.85,0.09768032,1.329
4,11,5,11,4,11,4,11,5,11,4,11,4,11,4,11,4,11,4,11,4,11,5,11,5,11,-90.70170741,-45.94189276,-44.85,0.09018535,1.227
4,11,4,11,4,11,4,11,5,11,4,11,4,11,4,11,4,11,5,11,5,11,4,11,4,11,-90.70045026,-45.94046713,-44.85,0.09001687,1.225
4,11,4,11,5,11,4,11,5,11,4,11,5,11,4,11,4,11,5,11,4,11,4,11,4,11,-90.71966116,-45.93603122,-44.85,0.06637006,0.903
4,11,5,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,5,11,4,11,4,11,-90.7159595,-45.93484004,-44.85,0.06888054,0.937
4,11,5,11,4,11,4,11,4,11,4,11,4,11,4,11,5,11,4,11,4,11,5,11,4,11,-90.71977948,-45.93589744,-44.85,0.06611796,0.900
4,11,4,11,4,11,4,11,4,11,5,11,5,11,4,11,4,11,5,11,4,11,4,11,5,11,-90.68922455,-45.92083686,-44.85,0.08161231,1.110
4,11,4,11,4,11,4,11,5,11,4,11,4,11,4,11,4,11,4,11,5,11,4,11,5,11,-90.68702816,-45.90000535,-44.85,0.06297719,0.857
4,11,4,11,5,11,4,11,4,11,4,11,4,11,5,11,5,11,5,11,4,11,4,11,4,11,-90.71862335,-45.9335566,-44.85,0.06493325,0.883
4,11,4,11,5,11,4,11,4,11,4,11,4,11,5,11,4,11,4,11,5,11,4,11,5,11,-90.68740579,-45.90132491,-44.85,0.06391912,0.870
4,11,5,11,5,11,4,11,4,11,4,11,5,11,4,11,4,11,4,11,4,11,4,11,5,11,-90.71767286,-45.93646297,-44.85,0.06879011,0.936
4,11,6,8,4,11,4,11,6,8,4,11,4,11,4,11,4,11,6,8,4,11,4,11,4,11,-90.77636898,-45.96049529,-44.85,0.03412631,0.464
6,8,4,11,4,11,4,11,6,8,4,11,4,11,6,8,4,11,6,8,6,8,4,11,4,11,-90.89525556,-46.10787193,-44.85,0.06261637,0.852
4,11,6,8,6,8,4,11,4,11,6,8,4,11,4,11,4,11,4,11,4,11,4,11,6,8,-90.77306165,-46.01534282,-44.85,0.09228117,1.256
6,8,4,11,4,11,4,11,6,8,4,11,4,11,6,8,4,11,6,8,4,11,4,11,4,11,-90.78344409,-45.99660719,-44.85,0.0631631,0.859
4,11,6,8,4,11,4,11,4,11,6,8,4,11,4,11,4,11,4,11,6,8,6,8,4,11,-90.87779373,-46.07650021,-44.85,0.04870648,0.663
4,11,4,11,4,11,6,8,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.71475797,-45.94646667,-44.85,0.0817087,1.112
4,11,6,8,6,8,4,11,4,11,4,11,6,8,4,11,4,11,4,11,4,11,4,11,4,11,-90.69111485,-45.93758645,-44.85,0.0964716,1.313
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,8,4,11,6,8,-90.77403643,-46.0176124,-44.85,0.09357597,1.273
4,11,4,11,4,11,4,11,6,8,4,11,4,11,6,8,6,8,4,11,6,8,4,11,4,11,-90.79467714,-46.03068532,-44.85,0.08600818,1.170
4,11,6,8,4,11,4,11,4,11,4,11,4,11,6,8,4,11,4,11,6,8,4,11,4,11,-90.78293392,-46.04034895,-44.85,0.10741503,1.461
4,11,4,11,4,11,4,11,4,11,4,11,6,8,4,11,4,11,4,11,4,11,4,11,4,11,-90.7148041,-45.94644879,-44.85,0.08164469,1.111
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,8,4,11,4,11,6,8,-90.84183569,-46.05720853,-44.85,0.06537284,0.889
4,11,4,11,6,8,4,11,4,11,4,11,6,8,6,8,4,11,6,8,4,11,4,11,6,8,-90.81099464,-45.96995602,-44.85,0.00896138,0.122
4,11,6,8,4,11,4,11,6,8,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.68125711,-45.93603319,-44.85,0.10477608,1.426
4,11,4,11,6,8,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,8,6,8,4,11,-90.86544058,-46.05485781,-44.85,0.03941723,0.536
4,11,6,8,4,11,4,11,4,11,4,11,6,8,4,11,4,11,4,11,4,11,4,11,6,8,-90.80081142,-46.05635265,-44.85,0.10554123,1.436
4,11,4,11,4,11,4,11,4,11,6,8,4,11,4,11,6,8,4,11,4,11,4,11,6,8,-90.77410552,-46.03065734,-44.85,0.10655182,1.450
6,8,4,11,6,8,4,11,4,11,4,11,4,11,4,11,4,11,6,8,4,11,4,11,4,11,-90.79892538,-46.03082587,-44.85,0.08190049,1.114
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,8,4,11,4,11,4,11,4,11,-90.71881813,-45.94487192,-44.85,0.07605379,1.035
6,8,4,11,4,11,4,11,6,8,4,11,6,8,4,11,4,11,4,11,6,8,6,8,6,8,-90.83332999,-46.07980754,-44.85,0.09647755,1.313
6,8,4,11,4,11,4,11,6,8,4,11,4,11,4,11,4,11,6,8,4,11,6,8,6,8,-90.83818278,-46.03368905,-44.85,0.04550627,0.619
4,11,4,11,4,11,4,11,6,8,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.71059845,-45.94277892,-44.85,0.08218047,1.118
4,11,6,8,6,8,6,8,6,8,4,11,4,11,4,11,4,11,4,11,4,11,6,8,4,11,-90.77929571,-45.9556728,-44.85,0.02637709,0.359
4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,8,4,11,4,11,4,11,4,11,4,11,-90.71060584,-45.94271275,-44.85,0.08210691,1.117
4,11,4,11,4,11,4,11,6,8,4,11,6,8,4,11,4,11,4,11,4,11,4,11,4,11,-90.72507838,-45.95593786,-44.85,0.08085948,1.100
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,8,6,8,6,8,4,11,-90.85204611,-46.01852715,-44.85,0.01648104,0.224
4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,8,4,11,4,11,4,11,6,8,4,11,-90.78694919,-45.97973152,-44.85,0.04278233,0.582
6,8,4,11,4,11,4,11,4,11,6,8,4,11,6,8,6,8,4,11,4,11,4,11,4,11,-90.74596928,-45.95760316,-44.85,0.06163388,0.839
4,11,4,11,4,11,6,8,6,8,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.72481427,-45.94693928,-44.85,0.07212501,0.981
4,11,4,11,4,11,4,11,4,11,4,11,6,8,4,11,4,11,4,11,6,8,4,11,6,8,-90.82604629,-46.05190194,-44.85,0.07585565,1.032
6,8,4,11,4,11,6,8,4,11,4,11,4,11,4,11,4,11,6,8,4,11,4,11,6,8,-90.88344357,-46.11211934,-44.85,0.07867577,1.070
4,11,4,11,4,11,4,11,6,8,4,11,6,8,4,11,6,8,4,11,4,11,4,11,4,11,-90.73649077,-45.96580292,-44.85,0.07931215,1.079
6,8,4,11,4,11,6,8,4,11,4,11,6,8,4,11,4,11,4,11,4,11,6,8,4,11,-90.77585971,-45.98819215,-44.85,0.06233244,0.848
6,8,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.70623898,-45.94109886,-44.85,0.08485988,1.155
6,8,6,8,4,11,4,11,4,11,4,11,4,11,6,8,4,11,4,11,4,11,4,11,4,11,-90.68796964,-45.93791727,-44.85,0.09994763,1.360
4,11,6,8,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,8,4,11,-90.76735678,-45.95461449,-44.85,0.03725771,0.507
4,11,6,8,4,11,4,11,6,8,4,11,4,11,4,11,4,11,4,11,6,8,4,11,4,11,-90.80771555,-46.05047238,-44.85,0.09275683,1.262
6,8,6,8,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,8,6,8,-90.84176015,-46.05934628,-44.85,0.06758613,0.920
6,8,4,11,4,11,6,8,4,11,4,11,4,11,4,11,4,11,6,8,4,11,4,11,4,11,-90.77988501,-46.03063233,-44.85,0.10074732,1.371
4,11,4,11,6,8,4,11,4,11,4,11,6,8,4,11,4,11,4,11,4,11,4,11,4,11,-90.71337729,-45.9529814,-44.85,0.08960411,1.219
4,11,6,8,4,11,4,11,6,8,6,8,4,11,4,11,4,11,4,11,6,8,4,11,6,8,-90.85547311,-46.05811277,-44.85,0.05263966,0.716
4,11,4,11,6,8,6,8,4,11,6,8,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.72488011,-45.95939198,-44.85,0.08451187,1.150
4,11,6,8,6,8,6,8,6,8,4,11,4,11,6,8,4,11,4,11,4,11,4,11,4,11,-90.70070477,-45.93858751,-44.85,0.08788274,1.196
4,11,4,11,4,11,6,8,4,11,4,11,6,8,4,11,6,8,4,11,4,11,4,11,4,11,-90.73507258,-45.96209198,-44.85,0.0770194,1.048
4,11,4,11,4,11,4,11,4,11,4,11,6,8,6,8,4,11,6,8,4,11,4,11,4,11,-90.77938007,-45.97663485,-44.85,0.04725478,0.643
6,8,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,8,4,11,4,11,6,8,4,11,-90.80378586,-46.03083369,-44.85,0.07704783,1.048
6,8,4,11,4,11,4,11,6,8,4,11,4,11,4,11,6,8,4,11,4,11,4,11,4,11,-90.73368081,-45.94699049,-44.85,0.06330968,0.861
4,11,6,8,4,11,4,11,4,11,4,11,6,8,4,11,4,11,4,11,6,8,4,11,4,11,-90.79708636,-46.0483174,-44.85,0.10123104,1.377
4,11,4,11,4,11,6,8,4,11,6,8,4,11,4,11,4,11,6,8,4,11,6,8,4,11,-90.78939757,-46.05160489,-44.85,0.11220732,1.527
6,8,4,11,6,8,6,8,4,11,6,8,4,11,4,11,4,11,4,11,6,8,4,11,4,11,-90.81969778,-46.05811897,-44.85,0.08842119,1.203
4,11,6,8,4,11,4,11,4,11,6,8,6,8,4,11,4,11,4,11,4,11,4,11,4,11,-90.70442454,-45.92187228,-44.85,0.06744774,0.918
4,11,4,11,4,11,4,11,6,8,4,11,4,11,6,8,4,11,4,11,4,11,4,11,4,11,-90.70936525,-45.94113224,-44.85,0.08176699,1.112
6,8,4,11,4,11,4,11,4,11,6,8,4,11,4,11,4,11,6,8,4,11,4,11,4,11,-90.80607495,-46.0307917,-44.85,0.07471675,1.017
4,11,4,11,4,11,4,11,4,11,6,8,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.71881671,-45.94486087,-44.85,0.07604416,1.035
4,11,4,11,6,8,6,8,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.71339349,-45.95298293,-44.85,0.08958944,1.219
4,11,6,8,4,11,6,8,4,11,4,11,6,8,6,8,4,11,4,11,4,11,6,8,4,11,-90.75037965,-45.96170906,-44.85,0.06132941,0.834
4,11,4,11,6,8,4,11,4,11,4,11,6,8,4,11,4,11,4,11,4,11,4,11,6,8,-90.80606525,-46.04811004,-44.85,0.09204479,1.252
4,11,4,11,4,11,4,11,6,8,4,11,6,8,4,11,4,11,4,11,4,11,4,11,6,8,-90.80300682,-46.04588465,-44.85,0.09287783,1.264
4,11,4,11,4,11,4,11,6,8,4,11,6,8,4,11,4,11,6,8,4,11,6,8,4,11,-90.77605406,-46.03835725,-44.85,0.11230319,1.528
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,8,6,8,4,11,4,11,-90.85601921,-46.05206198,-44.85,0.04604277,0.626
6,8,4,11,4,11,4,11,4,11,6,8,4,11,6,8,4,11,6,8,6,8,6,8,4,11,-90.87331584,-46.04688653,-44.85,0.02357069,0.321
4,11,6,8,4,11,4,11,6,8,4,11,6,8,6,8,4,11,4,11,4,11,6,8,4,11,-90.77735156,-45.99609637,-44.85,0.06874481,0.935
4,11,6,8,6,8,4,11,4,11,6,8,4,11,6,8,4,11,4,11,6,8,6,8,4,11,-90.87016462,-46.0531313,-44.85,0.03296668,0.449
6,8,4,11,6,8,4,11,4,11,4,11,4,11,4,11,6,8,4,11,4,11,4,11,4,11,-90.7205938,-45.94753406,-44.85,0.07694026,1.047
4,11,4,11,4,11,4,11,4,11,4,11,6,8,4,11,6,8,4,11,4,11,4,11,4,11,-90.73409273,-45.95472808,-44.85,0.07063535,0.961
6,8,4,11,4,11,6,8,4,11,6,8,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.73205981,-45.95873704,-44.85,0.07667723,1.043
4,11,4,11,6,8,4,11,4,11,4,11,4,11,4,11,4,11,6,8,6,8,4,11,4,11,-90.84719655,-46.03706538,-44.85,0.03986883,0.542
4,11,4,11,4,11,4,11,4,11,4,11,6,8,4,11,6,8,4,11,4,11,4,11,6,8,-90.81149078,-46.05674254,-44.85,0.09525176,1.296
4,11,4,11,6,8,4,11,6,8,4,11,4,11,4,11,6,8,4,11,4,11,4,11,4,11,-90.72061126,-45.9453743,-44.85,0.07476304,1.017
4,11,4,11,6,8,4,11,6,8,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,8,-90.78965944,-46.01246347,-44.85,0.07280403,0.991
4,11,4,11,4,11,6,8,4,11,4,11,6,8,6,8,4,11,4,11,4,11,4,11,4,11,-90.73180321,-45.9629483,-44.85,0.08114509,1.104
4,11,4,11,4,11,4,11,4,11,6,8,4,11,4,11,4,11,6,8,4,11,6,8,4,11,-90.81190225,-46.07265702,-44.85,0.11075477,1.507
4,11,6,8,4,11,4,11,4,11,4,11,4,11,4,11,6,8,4,11,4,11,4,11,4,11,-90.68835925,-45.92491465,-44.85,0.0865554,1.178
4,11,4,11,6,8,6,8,4,11,4,11,4,11,4,11,6,8,4,11,6,8,4,11,6,8,-90.8467784,-46.04541368,-44.85,0.04863528,0.662
4,11,6,8,4,11,6,8,4,11,6,8,6,8,4,11,4,11,4,11,4,11,4,11,4,11,-90.70554153,-45.89638242,-44.85,0.04084089,0.556
6,8,4,11,4,11,6,8,6,8,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.72289212,-45.95160106,-44.85,0.07870894,1.071
4,11,4,11,4,11,4,11,6,8,4,11,4,11,4,11,6,8,6,8,4,11,6,8,4,11,-90.83214312,-46.03235623,-44.85,0.05021311,0.683
6,8,4,11,6,8,4,11,6,8,6,8,6,8,4,11,4,11,4,11,4,11,4,11,4,11,-90.74074831,-45.91152493,-44.85,0.02077662,0.283
6,8,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,8,6,8,4,11,4,11,4,11,-90.79301146,-46.02922864,-44.85,0.08621718,1.173
4,11,4,11,6,8,6,8,4,11,4,11,4,11,4,11,6,8,4,11,6,8,4,11,4,11,-90.81250783,-46.03910379,-44.85,0.07659596,1.042
4,11,6,8,4,11,4,11,6,8,4,11,6,8,4,11,4,11,4,11,4,11,4,11,4,11,-90.69642349,-45.92218428,-44.85,0.07576079,1.031
6,8,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,8,4,11,4,11,4,11,-90.77859483,-46.03037149,-44.85,0.10177666,1.385
4,11,4,11,6,8,4,11,4,11,4,11,6,8,6,8,4,11,6,8,4,11,6,8,4,11,-90.84402474,-46.06155319,-44.85,0.06752845,0.919
4,11,6,8,4,11,6,8,4,11,6,8,4,11,4,11,6,8,4,11,4,11,4,11,4,11,-90.70887784,-45.92560811,-44.85,0.06673027,0.908
6,8,6,8,4,11,4,11,4,11,4,11,4,11,6,8,6,8,4,11,4,11,6,8,4,11,-90.79163102,-45.9725341,-44.85,0.03090308,0.420
4,11,4,11,4,11,6,8,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,8,-90.79850071,-46.04935218,-44.85,0.10085147,1.372
4,11,4,11,6,8,6,8,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,8,-90.79740293,-46.03259533,-44.85,0.0851924,1.159
4,11,4,11,6,8,4,11,4,11,4,11,4,11,6,8,4,11,4,11,4,11,4,11,4,11,-90.70821645,-45.94597976,-44.85,0.08776331,1.194
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,8,6,8,-90.8560106,-46.05218104,-44.85,0.04617044,0.628
6,8,6,8,6,8,4,11,6,8,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.69339189,-45.94624625,-44.85,0.10285436,1.399
6,8,6,8,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,8,4,11,6,8,4,11,-90.7792621,-46.02863016,-44.85,0.09936806,1.352
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,8,4,11,6,8,6,8,-90.85213171,-46.01849917,-44.85,0.01636746,0.223
4,11,6,8,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,8,-90.78140962,-46.0462795,-44.85,0.11486988,1.563
4,11,4,11,6,8,4,11,6,8,4,11,4,11,4,11,4,11,4,11,6,8,4,11,4,11,-90.79555907,-46.02949476,-44.85,0.08393569,1.142
4,11,6,8,4,11,6,8,4,11,4,11,6,8,4,11,4,11,6,8,4,11,4,11,4,11,-90.74326487,-45.95533915,-44.85,0.06207428,0.845
4,11,6,8,4,11,4,11,4,11,4,11,6,8,4,11,4,11,4,11,4,11,6,8,4,11,-90.7777593,-45.95883786,-44.85,0.03107856,0.423
4,11,4,11,4,11,4,11,4,11,6,8,4,11,6,8,4,11,6,8,6,8,4,11,6,8,-90.85891666,-46.05664393,-44.85,0.04772727,0.649
4,11,4,11,4,11,4,11,6,8,4,11,6,8,6,8,4,11,4,11,4,11,4,11,6,8,-90.81442167,-46.0520294,-44.85,0.08760773,1.192
4,11,6,8,6,8,4,11,4,11,4,11,4,11,6,8,4,11,4,11,4,11,4,11,4,11,-90.6885131,-45.93295742,-44.85,0.09444432,1.285
4,11,6,8,4,11,4,11,4,11,6,8,6,8,4,11,4,11,4,11,4,11,4,11,6,8,-90.77949485,-46.01602318,-44.85,0.08652833,1.177
4,11,4,11,4,11,6,8,6,8,4,11,6,8,4,11,4,11,4,11,4,11,4,11,4,11,-90.73183316,-45.96288193,-44.85,0.08104877,1.103
4,11,4,11,4,11,4,11,4,11,6,8,4,11,4,11,4,11,4,11,6,8,4,11,4,11,-90.79587579,-46.04937202,-44.85,0.10349623,1.408
4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,8,4,11,4,11,6,8,4,11,4,11,-90.79236711,-46.0375655,-44.85,0.09519839,1.295
6,8,4,11,6,8,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,8,-90.78864682,-46.04096425,-44.85,0.10231743,1.392
6,8,6,8,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,8,4,11,4,11,-90.793823,-46.05033954,-44.85,0.10651654,1.449
4,11,4,11,4,11,4,11,6,8,4,11,6,8,6,8,4,11,4,11,4,11,4,11,4,11,-90.72585636,-45.95745419,-44.85,0.08159783,1.110
4,11,6,8,4,11,4,11,4,11,6,8,4,11,4,11,4,11,4,11,4,11,6,8,4,11,-90.78326957,-45.96173021,-44.85,0.02846064,0.387
6,8,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,8,6,8,-90.82971286,-46.05441387,-44.85,0.07470101,1.016
6,8,6,8,4,11,6,8,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.6839995,-45.92187946,-44.85,0.08787996,1.196
6,8,6,8,4,11,6,8,4,11,6,8,4,11,4,11,6,8,4,11,4,11,4,11,6,8,-90.79069826,-46.02281155,-44.85,0.08211329,1.117
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,8,4,11,4,11,4,11,6,8,-90.79585358,-46.04954263,-44.85,0.10368905,1.411
6,8,6,8,4,11,6,8,4,11,4,11,4,11,4,11,6,8,4,11,4,11,4,11,4,11,-90.7043127,-45.91226333,-44.85,0.05795063,0.788
4,11,6,8,4,11,6,8,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,8,4,11,-90.7416703,-45.94739848,-44.85,0.05572818,0.758
4,11,4,11,4,11,6,8,6,8,4,11,4,11,4,11,6,8,4,11,4,11,4,11,4,11,-90.74029396,-45.9578836,-44.85,0.06758964,0.920
4,11,4,11,4,11,6,8,4,11,4,11,4,11,6,8,4,11,4,11,4,11,4,11,6,8,-90.80957609,-46.06148911,-44.85,0.10191302,1.387
4,11,6,8,6,8,4,11,6,8,4,11,4,11,6,8,4,11,4,11,6,8,4,11,4,11,-90.78195917,-46.01869853,-44.85,0.08673936,1.180
4,11,6,8,4,11,4,11,4,11,6,8,4,11,4,11,4,11,4,11,6,8,4,11,6,8,-90.86876614,-46.07163882,-44.85,0.05287268,0.719
6,8,4,11,4,11,4,11,4,11,4,11,6,8,4,11,4,11,4,11,4,11,6,8,4,11,-90.77995754,-46.03007822,-44.85,0.10012068,1.362
6,8,4,11,4,11,6,8,4,11,4,11,4,11,4,11,6,8,4,11,4,11,4,11,4,11,-90.73698639,-45.95615101,-44.85,0.06916462,0.941
4,11,4,11,4,11,4,11,4,11,6,8,4,11,6,8,4,11,4,11,4,11,4,11,4,11,-90.73024617,-45.94969851,-44.85,0.06945234,0.945
6,8,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,8,4,11,-90.77863269,-46.03041151,-44.85,0.10177882,1.385
4,11,4,11,4,11,4,11,6,8,4,11,4,11,4,11,4,11,6,8,4,11,4,11,4,11,-90.78699787,-45.97973194,-44.85,0.04273407,0.581
4,11,6,8,6,8,4,11,4,11,4,11,6,8,4,11,4,11,6,8,4,11,4,11,4,11,-90.74374353,-45.94560736,-44.85,0.05186383,0.706
4,11,4,11,4,11,4,11,6,8,4,11,6,8,6,8,4,11,6,8,4,11,4,11,4,11,-90.77641757,-45.97928623,-44.85,0.05286866,0.719
6,8,4,11,4,11,4,11,4,11,4,11,6,8,4,11,4,11,4,11,6,8,4,11,6,8,-90.85401087,-46.02320176,-44.85,0.01919089,0.261
4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,8,4,11,6,8,4,11,4,11,6,8,-90.84395532,-46.05161136,-44.85,0.05765604,0.784
4,11,4,11,6,8,4,11,4,11,6,8,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.71077286,-45.9365322,-44.85,0.07575934,1.031
6,8,6,8,6,8,6,8,4,11,6,8,4,11,4,11,4,11,4,11,6,8,4,11,4,11,-90.81532136,-46.04897065,-44.85,0.08364929,1.138
4,11,4,11,4,11,6,8,6,8,4,11,4,11,6,8,4,11,4,11,4,11,4,11,4,11,-90.7258603,-45.95746058,-44.85,0.08160028,1.110
4,11,4,11,6,8,4,11,4,11,6,8,4,11,4,11,6,8,4,11,4,11,4,11,4,11,-90.7146822,-45.95111661,-44.85,0.08643441,1.176
4,11,4,11,4,11,4,11,4,11,6,8,6,8,4,11,4,11,4,11,4,11,4,11,4,11,-90.73674092,-45.95103178,-44.85,0.06429086,0.875
4,11,4,11,6,8,4,11,4,11,4,11,6,8,4,11,6,8,6,8,6,8,4,11,4,11,-90.84199214,-46.04404492,-44.85,0.05205278,0.708
4,11,6,8,6,8,6,8,6,8,4,11,4,11,4,11,4,11,6,8,4,11,4,11,4,11,-90.78282701,-45.94781113,-44.85,0.01498412,0.204
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,8,6,8,4,11,-90.86461475,-46.05722474,-44.85,0.04260999,0.580
4,11,6,8,4,11,4,11,6,8,4,11,4,11,4,11,4,11,4,11,4,11,6,8,6,8,-90.88494156,-46.07394463,-44.85,0.03900307,0.531
4,11,4,11,4,11,4,11,6,8,4,11,4,11,4,11,4,11,6,8,6,8,4,11,4,11,-90.8647884,-46.05689132,-44.85,0.04210292,0.573
4,11,6,8,4,11,6,8,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.68585469,-45.93086669,-44.85,0.095012,1.293
4,11,6,8,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,8,4,11,4,11,-90.78140419,-46.04631584,-44.85,0.11491165,1.563
4,11,6,8,4,11,4,11,4,11,4,11,4,11,4,11,6,8,4,11,4,11,6,8,4,11,-90.78796799,-45.96439169,-44.85,0.0264237,0.360
4,11,4,11,4,11,4,11,6,8,4,11,4,11,4,11,4,11,4,11,6,8,4,11,6,8,-90.78554252,-46.01904442,-44.85,0.0835019,1.136
4,11,4,11,6,8,4,11,4,11,4,11,4,11,6,8,4,11,4,11,6,8,4,11,6,8,-90.83771898,-46.05304845,-44.85,0.06532947,0.889
4,11,6,8,6,8,4,11,4,11,4,11,6,8,4,11,4,11,4,11,4,11,4,11,6,8,-90.80320498,-46.04438329,-44.85,0.09117831,1.241
4,11,4,11,6,9,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.72106669,-45.92784609,-44.85,0.0567794,0.773
4,11,6,9,4,11,4,11,6,9,4,11,4,11,4,11,4,11,6,9,4,11,4,11,4,11,-90.77609793,-45.92893368,-44.85,0.00283575,0.039
6,9,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,9,-90.78189317,-46.02833278,-44.85,0.09643961,1.312
6,9,4,11,4,11,4,11,6,9,4,11,4,11,6,9,4,11,6,9,6,9,4,11,4,11,-90.84856738,-46.03980565,-44.85,0.04123827,0.561
4,11,6,9,6,9,4,11,4,11,6,9,4,11,4,11,4,11,4,11,4,11,4,11,6,9,-90.78096989,-46.03130889,-44.85,0.100339,1.365
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,9,4,11,4,11,4,11,-90.78537744,-46.03336981,-44.85,0.09799237,1.333
6,9,4,11,4,11,4,11,6,9,4,11,4,11,6,9,4,11,6,9,4,11,4,11,4,11,-90.8013458,-45.9407509,-44.85,-0.0105949,-0.144
4,11,6,9,4,11,4,11,4,11,6,9,4,11,4,11,4,11,4,11,6,9,6,9,4,11,-90.86741602,-46.03688912,-44.85,0.0194731,0.265
4,11,4,11,4,11,6,9,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.73368742,-45.94372554,-44.85,0.06003812,0.817
4,11,6,9,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.70169272,-45.91766589,-44.85,0.06597317,0.898
4,11,6,9,4,11,4,11,4,11,6,9,4,11,4,11,4,11,4,11,4,11,4,11,4,11,-90.71255273,-45.93483073,-44.85,0.072278,0.983
4,11,4,11,4,11,4,11,6,9,4,11,6,9,4,11,6,9,4,11,6,9,4,11,4,11,-90.79854575,-46.03851625,-44.85,0.0899705,1.224
4,11,6,9,6,9,4,11,4,11,4,11,6,9,4,11,4,11,4,11,4,11,4,11,4,11,-90.70761886,-45.92210386,-44.85,0.064485,0.877
4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,6,9,4,11,6,9,-90.80176635,-46.0294799,-44.85,0.07771355,1.057
4,11,4,11,4,11,4,11,6,9,4,11,4,11,6,9,6,9,4,11,6,9,4,11,4,11,-90.79951688,-46.03531765,-44.85,0.08580077,1.167
